EAR,PUC,MAR,MOE,drowsy
0.15,58.7,0.37,2.31,1
0.12,43.2,0.51,1.91,1
0.19,57.6,0.46,2.68,1
0.18,65.8,0.58,2.91,1
0.2,47.4,0.49,1.62,1
0.15,53.7,0.42,1.6,1
0.1,45.5,0.36,3.45,1
0.2,42.6,0.49,1.53,1
0.16,42.7,0.51,1.58,1
0.19,50.4,0.47,3.27,1
0.2,70.1,0.39,2.44,1
0.16,48.4,0.38,2.49,1
0.17,73.9,0.39,1.57,1
0.14,46.2,0.38,2.39,1
0.13,68.8,0.38,2.12,1
0.22,73.2,0.43,2.55,1
0.15,45.1,0.51,1.68,1
0.11,67.2,0.39,1.58,1
0.19,64.7,0.52,2.02,1
0.12,72.8,0.56,2.98,1
0.19,51.1,0.41,2.47,1
0.17,58.2,0.5,2.85,1
0.21,40.8,0.48,2.62,1
0.14,55.8,0.42,1.94,1
0.11,49.3,0.38,2.31,1
0.11,42.8,0.52,1.77,1
0.12,55,0.48,3,1
0.12,73.2,0.51,2.27,1
0.16,73.8,0.54,1.69,1
0.14,62.7,0.41,2.19,1
0.22,42,0.38,1.59,1
0.2,73.8,0.57,3.43,1
0.13,40.3,0.36,2.4,1
0.11,63.2,0.44,2.54,1
0.2,66.6,0.57,3.08,1
0.21,67.6,0.46,2.61,1
0.11,52.7,0.52,1.59,1
0.17,72,0.43,2.71,1
0.11,71.3,0.52,2.99,1
0.17,45.2,0.41,2.35,1
0.13,71.6,0.43,3.23,1
0.19,56.2,0.43,2.34,1
0.11,63.7,0.52,1.73,1
0.16,70,0.59,3.11,1
0.15,44.6,0.51,3.5,1
0.18,68.2,0.6,2.78,1
0.17,53,0.59,2.69,1
0.11,73.6,0.57,3.12,1
0.19,60.8,0.55,3.45,1
0.22,46.3,0.39,2.84,1
0.15,67.5,0.39,2.91,1
0.16,56.5,0.5,1.82,1
0.12,66.1,0.57,3.22,1
0.12,66.9,0.59,1.56,1
0.14,65.8,0.45,1.88,1
0.22,66.9,0.52,3.24,1
0.2,64.3,0.52,1.84,1
0.22,71,0.44,3.44,1
0.14,68.2,0.37,2.59,1
0.23,70.5,0.37,1.7,1
0.21,54.7,0.54,3.39,1
0.22,42.2,0.59,3.33,1
0.1,70.5,0.52,2.02,1
0.22,56.9,0.38,2.22,1
0.15,68.8,0.57,3.31,1
0.23,65.2,0.37,1.55,1
0.17,50.2,0.46,3.31,1
0.11,60.4,0.53,2.02,1
0.23,40.2,0.48,2.7,1
0.21,52.9,0.41,1.71,1
0.14,45.8,0.53,2.98,1
0.12,40.5,0.38,3.39,1
0.16,63.6,0.48,3,1
0.18,52.6,0.41,3.05,1
0.2,60.5,0.52,2.57,1
0.22,72.4,0.49,1.95,1
0.11,51,0.5,1.96,1
0.2,55.2,0.51,3.12,1
0.13,44.5,0.53,3.09,1
0.21,43.4,0.58,1.84,1
0.16,70.8,0.48,2.89,1
0.15,57.9,0.43,2.16,1
0.15,63.7,0.43,3.11,1
0.17,71.6,0.53,2.92,1
0.22,59,0.59,2.37,1
0.1,50.2,0.4,2.02,1
0.13,42.7,0.47,2.94,1
0.13,50.9,0.43,3.49,1
0.14,58,0.58,3.31,1
0.22,53,0.5,1.65,1
0.23,65.6,0.38,1.77,1
0.15,56.2,0.59,3.02,1
0.16,48,0.48,2.22,1
0.19,40,0.37,2.47,1
0.15,43.3,0.38,2.3,1
0.21,69.7,0.51,2.15,1
0.19,55.8,0.51,2.67,1
0.19,56.3,0.54,3.13,1
0.22,58.6,0.41,1.55,1
0.16,64.8,0.45,3.31,1
0.2,52.5,0.4,2.07,1
0.2,71.9,0.5,3.24,1
0.19,43.3,0.38,2,1
0.12,63.8,0.44,2.78,1
0.21,51.1,0.59,2.35,1
0.13,64.1,0.55,2.18,1
0.22,43.3,0.47,3.11,1
0.2,49,0.58,2.79,1
0.1,73.6,0.47,1.68,1
0.19,59.3,0.55,2.26,1
0.22,72.6,0.53,2.48,1
0.12,51.2,0.42,2.66,1
0.16,60.7,0.56,2.83,1
0.22,41.4,0.37,1.9,1
0.16,61.8,0.4,2.75,1
0.16,59,0.4,2.78,1
0.13,59.9,0.49,3.45,1
0.16,70,0.55,2.87,1
0.22,48.9,0.46,2.73,1
0.13,65.3,0.48,3.18,1
0.2,65.2,0.44,2.14,1
0.21,44.7,0.47,3.45,1
0.1,43.1,0.45,3.21,1
0.12,44.3,0.44,3.3,1
0.11,53.1,0.42,3.43,1
0.16,47.8,0.53,3.14,1
0.19,58,0.46,3.48,1
0.22,61.9,0.39,2.24,1
0.13,43.3,0.52,1.88,1
0.14,72.7,0.53,3.33,1
0.1,70.8,0.49,2.98,1
0.13,49.6,0.37,2.03,1
0.21,57.3,0.52,2.09,1
0.16,69,0.56,2.45,1
0.14,72.8,0.53,2.76,1
0.17,72.9,0.6,3.49,1
0.15,62.1,0.59,3.33,1
0.2,56.6,0.57,1.97,1
0.18,61.3,0.39,1.95,1
0.22,72.7,0.49,3.45,1
0.17,45.3,0.41,3.08,1
0.19,44.3,0.51,2.39,1
0.17,72.8,0.49,2.69,1
0.21,60,0.53,1.68,1
0.2,65.2,0.59,3.45,1
0.15,67.9,0.59,1.89,1
0.17,50.1,0.39,3.17,1
0.14,68.2,0.48,3.19,1
0.19,40.4,0.45,2.78,1
0.21,70.5,0.44,2.31,1
0.2,41.3,0.48,2.65,1
0.15,54.3,0.53,3.35,1
0.21,54.4,0.39,2.96,1
0.21,42.2,0.57,3.08,1
0.21,45.5,0.38,2.08,1
0.1,56.6,0.55,2.74,1
0.22,49.4,0.56,2.93,1
0.14,61.5,0.47,2.12,1
0.1,72.7,0.55,2.51,1
0.2,44,0.53,2.11,1
0.12,49.8,0.5,1.74,1
0.12,47.3,0.45,3.16,1
0.21,53.4,0.4,3.36,1
0.22,47.2,0.45,2.91,1
0.1,63,0.39,2.91,1
0.13,65.6,0.39,2.57,1
0.15,46.4,0.55,1.76,1
0.1,63,0.5,2.34,1
0.12,57.1,0.38,2.46,1
0.11,51,0.52,3.45,1
0.21,63.9,0.6,2.76,1
0.2,57.6,0.59,3.21,1
0.18,42,0.37,3,1
0.23,61.1,0.47,3.2,1
0.19,58.2,0.39,2.96,1
0.15,72.3,0.36,2.83,1
0.21,41.1,0.56,1.79,1
0.11,54.7,0.54,2.09,1
0.22,46.6,0.41,2.52,1
0.11,57.3,0.39,3,1
0.17,43.5,0.36,1.7,1
0.21,68.6,0.47,1.94,1
0.16,71.5,0.49,2.95,1
0.21,66.9,0.44,1.75,1
0.2,46.6,0.59,2.75,1
0.22,41.7,0.49,2.6,1
0.16,65.7,0.55,1.52,1
0.2,59.9,0.49,2.83,1
0.15,46.1,0.48,2.04,1
0.15,42.5,0.4,3.2,1
0.16,44.3,0.55,1.76,1
0.16,71.6,0.37,3.47,1
0.2,55.3,0.56,3.23,1
0.15,47.3,0.48,3.34,1
0.19,59.9,0.51,2.26,1
0.11,42.1,0.49,2.92,1
0.11,47.4,0.5,1.94,1
0.1,70.1,0.4,2,1
0.18,67.9,0.57,3.46,1
0.13,48.4,0.38,2.27,1
0.1,65,0.5,2.87,1
0.2,48.1,0.58,2.21,1
0.23,62.2,0.56,2.35,1
0.22,73.2,0.38,2.1,1
0.21,68.3,0.54,3.06,1
0.2,58.4,0.49,1.62,1
0.15,60.9,0.43,2.98,1
0.15,45.5,0.4,3.09,1
0.15,64.6,0.45,1.87,1
0.21,70.6,0.47,3.34,1
0.2,59.2,0.51,2.75,1
0.17,58.1,0.44,3.31,1
0.19,72.7,0.44,3.42,1
0.11,59.2,0.56,1.7,1
0.15,45.7,0.53,3.06,1
0.11,73.6,0.54,3.5,1
0.19,57.3,0.53,2.73,1
0.22,61.3,0.57,2.53,1
0.15,65.5,0.44,2.95,1
0.14,45.9,0.58,2.87,1
0.15,57.4,0.38,2.7,1
0.19,56.9,0.52,2.35,1
0.2,70.8,0.55,2.92,1
0.12,73.3,0.41,3.23,1
0.22,48.5,0.42,2.57,1
0.2,40.2,0.49,2.96,1
0.18,59.6,0.37,3.38,1
0.13,63.7,0.37,3.08,1
0.2,50,0.47,2.63,1
0.21,51.6,0.58,3.24,1
0.18,66.5,0.53,2.64,1
0.12,67.3,0.59,2.68,1
0.2,57,0.39,3.09,1
0.13,68.2,0.39,1.5,1
0.21,62.6,0.49,3.25,1
0.21,44,0.6,1.71,1
0.19,70.2,0.5,2.84,1
0.19,45.5,0.58,2.8,1
0.14,42.6,0.41,3.06,1
0.17,65.9,0.56,3.41,1
0.21,70.6,0.6,1.94,1
0.14,55.1,0.41,3.33,1
0.23,66.5,0.46,3.01,1
0.17,63.5,0.48,3.28,1
0.12,56.1,0.37,1.9,1
0.14,45.6,0.44,1.53,1
0.15,58.4,0.41,3.01,1
0.14,50.9,0.37,1.99,1
0.14,64.4,0.46,3.28,1
0.14,62.2,0.51,3.03,1
0.12,71.7,0.39,3.38,1
0.14,45.7,0.58,2.69,1
0.13,50,0.41,2.18,1
0.19,57.1,0.52,3.4,1
0.12,43.3,0.36,1.71,1
0.17,55.3,0.45,1.9,1
0.18,43.8,0.49,3.35,1
0.13,65.9,0.51,3.22,1
0.15,73,0.59,1.69,1
0.18,49.4,0.46,1.61,1
0.15,57.1,0.55,2.15,1
0.23,58.4,0.36,1.98,1
0.17,58.2,0.42,2.06,1
0.15,69.2,0.47,2.72,1
0.11,54.6,0.36,3.46,1
0.13,55.1,0.39,2.71,1
0.15,55.6,0.51,1.62,1
0.12,73,0.45,2.08,1
0.17,63.4,0.37,2.87,1
0.16,56.4,0.37,1.72,1
0.1,66.8,0.57,3.31,1
0.1,53.6,0.59,2.41,1
0.2,62.2,0.53,2.53,1
0.19,72.5,0.45,1.57,1
0.2,55.7,0.51,2.92,1
0.17,42.4,0.5,2.76,1
0.18,44.9,0.57,2.7,1
0.23,73.6,0.55,3.15,1
0.12,60.9,0.47,1.51,1
0.1,70.1,0.54,2.93,1
0.19,50.2,0.51,3.41,1
0.16,65.9,0.53,3.24,1
0.11,63.7,0.53,2.02,1
0.19,56.3,0.43,3.15,1
0.19,68.4,0.39,2.79,1
0.19,67.8,0.58,1.68,1
0.12,54.1,0.51,3.46,1
0.11,70.2,0.4,1.53,1
0.12,49.1,0.38,2.52,1
0.21,65.1,0.43,1.97,1
0.14,71.5,0.41,2.59,1
0.2,57,0.4,2.33,1
0.15,54.9,0.5,3.03,1
0.13,58.3,0.51,2.19,1
0.22,48.7,0.4,1.56,1
0.15,68.9,0.43,2.25,1
0.2,48.4,0.55,3.42,1
0.18,71.6,0.53,2.51,1
0.2,43.1,0.41,1.61,1
0.18,59.6,0.46,1.86,1
0.2,46.5,0.48,3.39,1
0.14,59,0.36,2.68,1
0.11,57.9,0.4,2.74,1
0.11,70,0.48,3.1,1
0.23,55.1,0.39,3.08,1
0.22,63.9,0.39,2.56,1
0.14,71.5,0.59,1.72,1
0.2,48,0.53,1.51,1
0.14,61.3,0.38,3.28,1
0.21,73.6,0.57,1.82,1
0.16,59.7,0.42,2.81,1
0.15,73.4,0.49,2.41,1
0.17,53,0.48,2.3,1
0.11,67.1,0.42,2.99,1
0.12,42.2,0.42,2.69,1
0.12,46.5,0.56,2.41,1
0.11,55.1,0.36,2.43,1
0.12,48.4,0.58,2.73,1
0.17,59.3,0.37,2.21,1
0.21,56.2,0.56,1.55,1
0.21,73.8,0.45,3.41,1
0.17,42.8,0.36,3.45,1
0.22,44.7,0.44,3.44,1
0.14,69.8,0.55,1.68,1
0.16,46.7,0.56,2.37,1
0.15,56.7,0.51,3.05,1
0.22,72.6,0.44,3.16,1
0.11,71.1,0.55,1.77,1
0.18,73.4,0.49,3.3,1
0.13,58.7,0.44,3.27,1
0.12,67.2,0.4,1.82,1
0.15,40.2,0.44,3.3,1
0.2,70.6,0.47,2.94,1
0.17,55,0.53,3.39,1
0.22,53.1,0.53,2.44,1
0.2,49,0.39,2.18,1
0.12,40.3,0.55,2.03,1
0.19,64.9,0.55,2.28,1
0.22,73.1,0.4,2,1
0.2,57.6,0.4,1.5,1
0.15,49.3,0.41,2.4,1
0.19,54.3,0.57,2.04,1
0.17,52.5,0.49,3.15,1
0.12,65.6,0.58,1.69,1
0.14,63.5,0.47,2.9,1
0.13,65.4,0.43,1.55,1
0.13,46.4,0.45,1.98,1
0.15,49.6,0.47,2.69,1
0.2,54.9,0.38,2.65,1
0.2,69.4,0.59,1.68,1
0.19,47,0.38,3.03,1
0.16,50.9,0.46,1.55,1
0.12,57.7,0.55,2.06,1
0.22,67.5,0.54,1.73,1
0.2,71.9,0.54,1.94,1
0.22,66.3,0.59,2.19,1
0.2,53.1,0.37,3.06,1
0.18,48,0.37,2.33,1
0.18,63.8,0.45,1.83,1
0.16,61.9,0.52,1.66,1
0.15,45.4,0.56,3.32,1
0.16,57,0.4,2.6,1
0.22,70.2,0.54,3.41,1
0.21,71.3,0.59,3.32,1
0.21,52.4,0.58,2.25,1
0.13,50.1,0.6,3.09,1
0.19,65.6,0.56,3.42,1
0.15,50.6,0.45,2.98,1
0.22,42.7,0.47,2.37,1
0.2,51.8,0.58,2.86,1
0.14,61.3,0.45,3.25,1
0.21,47.6,0.56,2.39,1
0.22,45.5,0.49,3.43,1
0.19,63.9,0.47,3.42,1
0.18,40.7,0.42,1.79,1
0.16,52.1,0.59,2.22,1
0.12,66.2,0.54,2.36,1
0.22,58.7,0.54,2.13,1
0.16,45,0.52,2.17,1
0.1,71.7,0.52,1.59,1
0.22,42.3,0.59,1.62,1
0.16,60.2,0.38,2.79,1
0.13,53.9,0.46,1.82,1
0.11,71.3,0.44,3.22,1
0.14,49.9,0.46,1.62,1
0.21,57.6,0.4,2.34,1
0.16,64.1,0.56,2.25,1
0.18,62.5,0.59,1.97,1
0.23,73.8,0.53,3.42,1
0.17,56.4,0.59,1.79,1
0.18,54.1,0.5,1.9,1
0.17,59.7,0.5,2.33,1
0.15,48.2,0.38,2.75,1
0.1,45.7,0.38,2.54,1
0.21,52.8,0.5,1.79,1
0.13,47.2,0.55,2.6,1
0.14,42.4,0.42,1.81,1
0.15,45.9,0.44,1.94,1
0.14,53.3,0.4,2.45,1
0.18,58.1,0.49,3.17,1
0.19,43.9,0.45,3.11,1
0.23,51,0.44,1.86,1
0.1,69.5,0.36,2.66,1
0.2,54.5,0.4,3.21,1
0.21,61.5,0.49,2.05,1
0.13,56.7,0.56,1.9,1
0.11,66.9,0.56,2.89,1
0.22,51.6,0.41,2.92,1
0.15,51.6,0.59,2.58,1
0.22,40,0.46,1.7,1
0.15,41.1,0.45,2.63,1
0.17,47.6,0.5,2.66,1
0.14,50,0.44,2.89,1
0.21,56.1,0.58,2.07,1
0.2,41.8,0.51,2.45,1
0.14,57.1,0.55,3.23,1
0.19,69.3,0.43,1.71,1
0.1,55.3,0.55,2.62,1
0.16,72.5,0.48,1.82,1
0.16,69.9,0.44,3.39,1
0.13,58.7,0.42,2.16,1
0.22,71.7,0.47,2,1
0.12,69,0.59,2.33,1
0.17,53.9,0.53,2.12,1
0.18,50.7,0.37,3.12,1
0.2,61.9,0.54,3.17,1
0.11,53,0.42,2.2,1
0.14,72.3,0.41,2.78,1
0.12,67.4,0.41,3.39,1
0.2,55.8,0.47,1.59,1
0.17,66.8,0.52,2.5,1
0.15,60.4,0.45,1.73,1
0.14,44,0.49,1.65,1
0.1,43,0.5,3.2,1
0.16,43.2,0.48,1.68,1
0.13,52.6,0.45,3.22,1
0.15,68.2,0.59,2.81,1
0.18,40.6,0.53,3.28,1
0.15,69,0.6,2.81,1
0.22,43.5,0.5,2.54,1
0.21,68.2,0.37,3,1
0.14,74,0.38,3.46,1
0.13,42.9,0.36,2.78,1
0.21,70,0.53,2.89,1
0.12,44,0.41,2.8,1
0.12,71.9,0.57,3.26,1
0.16,58.4,0.53,2.1,1
0.1,63.4,0.51,2.99,1
0.15,56.9,0.52,2.7,1
0.11,64.3,0.43,1.81,1
0.12,72.7,0.4,1.91,1
0.22,58,0.54,1.82,1
0.16,70.3,0.49,3.03,1
0.23,50.3,0.48,2.03,1
0.2,59.3,0.46,3.21,1
0.11,43,0.41,2.12,1
0.19,55.5,0.55,2.99,1
0.15,50.1,0.55,1.76,1
0.19,40.9,0.53,2.01,1
0.12,63.2,0.44,3.16,1
0.23,43.2,0.38,2.32,1
0.15,53.2,0.41,1.68,1
0.12,67.5,0.47,3.03,1
0.17,68,0.48,1.65,1
0.2,55.2,0.5,1.52,1
0.14,72.2,0.55,2.74,1
0.18,72.2,0.57,3.38,1
0.17,72.8,0.36,2.78,1
0.21,55,0.5,3.35,1
0.22,56.1,0.38,2.42,1
0.17,62.2,0.56,2.62,1
0.11,52.1,0.55,2.99,1
0.1,55.9,0.57,2.72,1
0.18,71.5,0.44,3.1,1
0.18,44.4,0.41,3.21,1
0.18,43.8,0.42,1.61,1
0.12,52.5,0.42,2.19,1
0.15,64,0.52,2.54,1
0.1,67.4,0.36,3.36,1
0.1,61.5,0.41,1.99,1
0.2,55.3,0.59,3.2,1
0.2,51.1,0.44,1.87,1
0.14,54.5,0.49,2.77,1
0.17,73.3,0.41,2.24,1
0.11,53.5,0.5,2.14,1
0.1,41.6,0.41,2.31,1
0.15,47.3,0.6,1.51,1
0.13,53.3,0.54,3.39,1
0.14,58.6,0.55,3.34,1
0.1,61.2,0.45,1.95,1
0.23,66.2,0.51,1.65,1
0.15,43.5,0.51,3.32,1
0.11,58,0.46,2.61,1
0.13,49.8,0.38,2.66,1
0.2,53.9,0.56,2.94,1
0.14,55.7,0.39,2.88,1
0.11,59.6,0.54,2.14,1
0.18,43.1,0.49,1.71,1
0.2,48.3,0.43,2.27,1
0.22,63.9,0.51,3,1
0.14,73.4,0.56,2.05,1
0.11,57.4,0.42,1.56,1
0.19,43.2,0.41,1.8,1
0.15,42.3,0.37,3.33,1
0.19,65.3,0.38,3.07,1
0.16,71.8,0.46,2.66,1
0.11,58.3,0.6,2.87,1
0.1,72.4,0.57,2.2,1
0.21,42.5,0.4,2.53,1
0.22,65.8,0.46,1.81,1
0.14,71.6,0.37,1.86,1
0.17,73.9,0.58,2.16,1
0.23,60,0.54,2.38,1
0.19,63,0.5,1.85,1
0.15,60.8,0.41,1.68,1
0.22,73.8,0.47,1.66,1
0.22,73.4,0.5,3.22,1
0.22,54.2,0.57,1.66,1
0.14,41.2,0.44,1.83,1
0.11,47.3,0.4,2.7,1
0.17,52.3,0.48,2.5,1
0.17,41.6,0.56,3,1
0.18,52.1,0.5,3.09,1
0.22,72.6,0.6,2.78,1
0.21,47.2,0.4,1.68,1
0.16,52.7,0.57,1.82,1
0.19,59.9,0.44,1.56,1
0.14,40.6,0.45,2.69,1
0.12,51.7,0.39,3.17,1
0.1,69.3,0.47,1.65,1
0.19,70.7,0.57,1.75,1
0.11,59.5,0.4,1.62,1
0.15,70.2,0.55,2.79,1
0.12,70.8,0.4,1.68,1
0.14,69.4,0.41,3.39,1
0.15,43.4,0.6,3.32,1
0.2,64.3,0.58,2.73,1
0.11,57.8,0.49,2.01,1
0.17,70.4,0.57,3.03,1
0.22,70.7,0.56,2.8,1
0.18,50.9,0.58,2.88,1
0.22,46.4,0.46,2.46,1
0.21,59.9,0.55,1.96,1
0.13,69.6,0.52,2.61,1
0.22,68.2,0.49,1.64,1
0.11,73.8,0.38,2.4,1
0.16,58.9,0.5,2.78,1
0.12,71.5,0.47,3.06,1
0.11,41.5,0.38,3.16,1
0.2,46.3,0.53,1.96,1
0.13,69.8,0.44,1.56,1
0.14,52.6,0.41,2.07,1
0.13,62.3,0.36,1.74,1
0.12,41,0.45,2.94,1
0.11,62.2,0.39,2.2,1
0.2,55.9,0.52,3.21,1
0.16,52.4,0.41,3.06,1
0.13,50.1,0.59,2.6,1
0.17,58.1,0.52,1.75,1
0.21,59.4,0.57,3.29,1
0.15,58.9,0.48,3.32,1
0.19,69.3,0.51,2.69,1
0.17,65.3,0.42,3.35,1
0.19,72.5,0.54,2.59,1
0.14,47,0.6,2.54,1
0.2,56.7,0.47,2.57,1
0.14,62.8,0.48,3.07,1
0.19,44.5,0.36,1.99,1
0.14,59.6,0.52,2.78,1
0.16,68.4,0.54,2.46,1
0.13,54.6,0.59,2.45,1
0.15,60.4,0.38,2.3,1
0.13,48.9,0.45,2.33,1
0.21,47.7,0.47,2.98,1
0.13,54.7,0.5,2.72,1
0.15,70.8,0.5,2.24,1
0.13,58.2,0.56,2.47,1
0.19,66.9,0.4,3.08,1
0.15,65.3,0.46,2.61,1
0.17,42.9,0.53,1.88,1
0.21,57.1,0.4,1.88,1
0.1,50.3,0.58,2.9,1
0.14,51.4,0.5,1.64,1
0.12,52.3,0.37,3.46,1
0.18,70.6,0.48,1.64,1
0.2,46.7,0.48,3.04,1
0.23,60.1,0.52,3,1
0.16,52.9,0.52,1.91,1
0.14,63.5,0.5,2.44,1
0.23,50.1,0.52,1.97,1
0.1,44.9,0.49,2.65,1
0.17,73.5,0.56,2.8,1
0.19,63.1,0.52,2.32,1
0.22,47.1,0.43,2.84,1
0.18,61.7,0.43,2.64,1
0.13,68.5,0.59,2.78,1
0.2,53.4,0.58,2.39,1
0.21,68.3,0.43,3.01,1
0.17,57,0.41,2.35,1
0.15,57.2,0.47,2.24,1
0.19,53.7,0.39,3.25,1
0.11,58.3,0.53,2.61,1
0.16,41.5,0.41,2.36,1
0.22,47.4,0.49,2.96,1
0.1,56.3,0.52,1.73,1
0.18,46.4,0.41,3.41,1
0.12,68.5,0.57,1.56,1
0.17,59.1,0.4,2.73,1
0.14,70.2,0.53,1.72,1
0.13,57.2,0.46,2.87,1
0.12,56.7,0.58,2.25,1
0.16,60.4,0.55,2.25,1
0.11,49.9,0.5,2.4,1
0.18,67,0.47,1.71,1
0.15,50.4,0.51,1.77,1
0.2,47.8,0.56,3.32,1
0.15,54.3,0.42,1.82,1
0.16,49.8,0.52,1.84,1
0.18,55.3,0.41,3.36,1
0.2,69.7,0.59,3.17,1
0.14,41.3,0.42,2.4,1
0.19,43.7,0.39,2.39,1
0.15,52.8,0.37,2.38,1
0.11,56.9,0.36,2.53,1
0.2,68.5,0.55,2.7,1
0.14,50.8,0.58,2.47,1
0.19,56.8,0.45,3.05,1
0.16,69,0.5,2.74,1
0.11,72.8,0.42,2.12,1
0.11,51,0.47,2.15,1
0.18,54.3,0.46,1.72,1
0.18,41,0.44,1.98,1
0.17,66.3,0.41,3.2,1
0.14,60.7,0.56,2.6,1
0.19,73.6,0.47,1.5,1
0.21,42.4,0.52,3.03,1
0.12,49.7,0.48,2.45,1
0.19,60.2,0.58,2.01,1
0.22,64.9,0.48,2.69,1
0.15,57.1,0.45,2.24,1
0.12,51,0.51,1.87,1
0.16,50.8,0.4,3.06,1
0.15,56.4,0.44,2.98,1
0.11,54.4,0.58,1.57,1
0.11,70.9,0.56,2.52,1
0.13,41.4,0.44,2.99,1
0.16,51.5,0.55,2.76,1
0.18,44,0.37,2.75,1
0.21,58.6,0.47,3.27,1
0.13,42.2,0.37,2.45,1
0.14,48.9,0.57,2.21,1
0.15,72.2,0.57,2.3,1
0.21,47.8,0.6,2.29,1
0.15,55.5,0.55,1.7,1
0.23,71,0.43,2.81,1
0.14,63.7,0.59,1.98,1
0.2,68.1,0.44,3.07,1
0.18,63.9,0.58,1.8,1
0.14,59.2,0.49,2.71,1
0.2,47.6,0.4,2.18,1
0.1,66.9,0.47,2.02,1
0.23,70.1,0.47,2.16,1
0.21,57.9,0.36,2.46,1
0.21,54.8,0.39,2.27,1
0.12,56.2,0.6,3.2,1
0.18,45.1,0.38,3.37,1
0.17,72.6,0.51,2.63,1
0.2,47,0.43,1.84,1
0.18,46.1,0.55,2.59,1
0.13,66.6,0.45,3.27,1
0.19,46.3,0.41,2.02,1
0.11,51.3,0.41,2.11,1
0.14,70.1,0.45,2.5,1
0.19,59.5,0.55,1.74,1
0.2,68.4,0.45,1.68,1
0.13,59.2,0.45,2.55,1
0.19,45.1,0.46,2.2,1
0.2,50.4,0.57,2.38,1
0.18,68.3,0.37,3.32,1
0.12,59.9,0.52,2.95,1
0.18,56.5,0.52,2.12,1
0.14,63.6,0.4,3.14,1
0.18,68.4,0.53,3.16,1
0.22,43.2,0.42,1.54,1
0.22,61.5,0.37,2.34,1
0.15,55.9,0.58,2.18,1
0.11,67.9,0.46,1.76,1
0.22,40.2,0.6,2.79,1
0.22,41.7,0.45,1.86,1
0.23,63.2,0.48,2.86,1
0.21,48.6,0.39,2.62,1
0.12,45.9,0.39,2.37,1
0.23,49.6,0.55,1.63,1
0.16,59.1,0.56,1.86,1
0.14,43.7,0.37,2.59,1
0.17,61.7,0.5,3.47,1
0.21,54.8,0.56,3.49,1
0.12,71.6,0.43,2.62,1
0.12,62.7,0.41,1.62,1
0.11,69.1,0.58,2.41,1
0.22,69.2,0.51,1.55,1
0.22,58.4,0.51,1.81,1
0.14,63.6,0.57,2.92,1
0.19,43.9,0.4,2.56,1
0.23,62.6,0.55,2.96,1
0.14,44.9,0.41,3.36,1
0.14,40.8,0.59,3.47,1
0.16,40.9,0.54,2.5,1
0.2,48.7,0.56,2.44,1
0.19,73,0.59,2.46,1
0.14,49.7,0.49,2.56,1
0.19,65.9,0.52,3.13,1
0.19,71.5,0.56,1.51,1
0.22,43.1,0.57,3.5,1
0.2,44.4,0.38,3.46,1
0.15,42.2,0.46,2.89,1
0.1,66.9,0.53,2.51,1
0.12,59.2,0.37,3.24,1
0.17,68.1,0.45,2.08,1
0.2,54.7,0.54,3.39,1
0.15,45.3,0.38,2.51,1
0.15,40.7,0.43,2.01,1
0.2,56.7,0.45,1.91,1
0.21,55.7,0.48,1.53,1
0.2,64.3,0.55,3.31,1
0.1,59.7,0.51,2.59,1
0.17,48.3,0.42,2.23,1
0.22,68.1,0.44,3.33,1
0.14,61.3,0.54,3.19,1
0.19,55.6,0.52,1.55,1
0.16,41.7,0.6,2.44,1
0.12,43.2,0.49,3.11,1
0.19,52.4,0.37,1.55,1
0.18,69.3,0.52,3.03,1
0.18,49.3,0.38,1.56,1
0.21,46.2,0.56,3.13,1
0.15,65,0.37,2.11,1
0.13,58.4,0.5,1.56,1
0.12,68,0.47,2.35,1
0.12,68.6,0.47,2.25,1
0.12,41.8,0.59,1.94,1
0.16,63.6,0.54,3.14,1
0.21,46.9,0.49,2.62,1
0.21,50.7,0.43,2.53,1
0.14,45.8,0.43,2.46,1
0.16,61.3,0.59,2.3,1
0.12,68.7,0.58,3.23,1
0.2,72.2,0.54,2.52,1
0.11,66.8,0.59,2.19,1
0.13,47.3,0.47,1.93,1
0.14,69.3,0.4,2.41,1
0.18,46.5,0.54,2.13,1
0.22,40.2,0.49,2.18,1
0.15,68.8,0.55,3.42,1
0.18,72.3,0.41,2.74,1
0.2,68.8,0.5,2.97,1
0.14,46.1,0.6,2.54,1
0.21,44.9,0.56,2.79,1
0.21,64,0.47,3.35,1
0.17,43.1,0.44,1.64,1
0.16,47.5,0.51,1.93,1
0.16,66.9,0.41,3.24,1
0.1,50.7,0.39,2.9,1
0.11,71.5,0.56,1.78,1
0.15,66,0.36,3.38,1
0.12,68.7,0.55,3.02,1
0.16,71.4,0.53,2.42,1
0.21,60.7,0.57,3.23,1
0.18,40.3,0.42,3.35,1
0.19,51.4,0.55,1.63,1
0.11,64,0.45,2.35,1
0.15,73.3,0.4,3.22,1
0.11,44.2,0.45,3.34,1
0.22,44.5,0.53,3.49,1
0.22,43,0.46,1.99,1
0.23,63.5,0.37,1.57,1
0.11,55.6,0.4,3.28,1
0.17,66.2,0.56,2.27,1
0.19,65.1,0.37,3.43,1
0.19,49.3,0.44,1.96,1
0.16,49.8,0.51,2.58,1
0.21,46.3,0.46,2.47,1
0.11,46.9,0.56,1.77,1
0.14,49.2,0.58,2.91,1
0.12,54.5,0.46,3.44,1
0.19,42,0.46,3.31,1
